image_id,category_id,score,bbox_xyxy,bbox_xywh,is_tp,matched_gt_index,best_same_iou,best_any_iou,best_any_class,error_type,file_name,predicted_class,best_any_class_name
83,2,0.42820194363594055,"[199.82839965820312, 249.10940551757812, 382.364990234375, 337.70013427734375]","[199.82839965820312, 249.10940551757812, 182.53659057617188, 88.59072875976562]",False,,0.5100389231971008,0.5100389231971008,2,duplicate,Japan_001544.jpg,D20,D20
183,0,0.4272887408733368,"[335.7831726074219, 470.48406982421875, 376.0826721191406, 539.7103881835938]","[335.7831726074219, 470.48406982421875, 40.29949951171875, 69.226318359375]",False,,0.675728797889884,0.675728797889884,0,duplicate,Japan_003085.jpg,D00,D00
197,1,0.42715662717819214,"[135.96408081054688, 522.7061767578125, 286.60137939453125, 566.7544555664062]","[135.96408081054688, 522.7061767578125, 150.63729858398438, 44.04827880859375]",False,,0.0,0.0,2,background_or_unlabeled,Japan_003432.jpg,D10,D20
402,2,0.42688682675361633,"[109.61571502685547, 393.3548889160156, 160.73194885253906, 464.52484130859375]","[109.61571502685547, 393.3548889160156, 51.116233825683594, 71.16995239257812]",False,,0.3696926382209569,0.3696926382209569,2,localization,Japan_006400.jpg,D20,D20
458,0,0.4267761707305908,"[193.4854736328125, 513.3943481445312, 234.5704803466797, 599.0284423828125]","[193.4854736328125, 513.3943481445312, 41.08500671386719, 85.63409423828125]",False,,0.0,0.0,1,background_or_unlabeled,Japan_007341.jpg,D00,D10
425,0,0.4267571270465851,"[240.159912109375, 355.92462158203125, 288.4184265136719, 415.3550720214844]","[240.159912109375, 355.92462158203125, 48.258514404296875, 59.430450439453125]",False,,0.0,0.021372047890129593,2,background_or_unlabeled,Japan_006888.jpg,D00,D20
27,2,0.42674219608306885,"[0.7922887802124023, 300.460205078125, 186.62867736816406, 561.696044921875]","[0.7922887802124023, 300.460205078125, 185.83638858795166, 261.23583984375]",False,,0.285749237938324,0.285749237938324,2,localization,Japan_000419.jpg,D20,D20
39,1,0.4267367422580719,"[268.8756408691406, 352.9520263671875, 324.40191650390625, 368.10394287109375]","[268.8756408691406, 352.9520263671875, 55.526275634765625, 15.15191650390625]",False,,0.0,0.0,1,background_or_unlabeled,Japan_000670.jpg,D10,D10
492,0,0.4265880286693573,"[428.4335632324219, 351.7942810058594, 480.53216552734375, 428.990478515625]","[428.4335632324219, 351.7942810058594, 52.098602294921875, 77.19619750976562]",False,,0.0,0.05006271701182383,1,background_or_unlabeled,Japan_007921.jpg,D00,D10
139,0,0.42640650272369385,"[507.6718444824219, 385.68695068359375, 599.1888427734375, 444.60693359375]","[507.6718444824219, 385.68695068359375, 91.51699829101562, 58.91998291015625]",False,,0.0,0.0,0,background_or_unlabeled,Japan_002467.jpg,D00,D00
128,1,0.4262382686138153,"[65.94793701171875, 298.3780517578125, 529.0016479492188, 342.6856994628906]","[65.94793701171875, 298.3780517578125, 463.0537109375, 44.307647705078125]",False,,0.7587636501342678,0.7587636501342678,1,duplicate,Japan_002336.jpg,D10,D10
632,2,0.4262138605117798,"[254.2445068359375, 304.364501953125, 456.70281982421875, 373.1275939941406]","[254.2445068359375, 304.364501953125, 202.45831298828125, 68.76309204101562]",False,,0.11845282947368249,0.11845282947368249,2,localization,Japan_010784.jpg,D20,D20
643,2,0.4259326756000519,"[0.782543420791626, 457.26568603515625, 132.21351623535156, 580.5270385742188]","[0.782543420791626, 457.26568603515625, 131.43097281455994, 123.2613525390625]",False,,0.0009998120959625052,0.0009998120959625052,2,background_or_unlabeled,Japan_010887.jpg,D20,D20
161,0,0.4256417453289032,"[234.51600646972656, 202.31129455566406, 266.6165771484375, 268.8753662109375]","[234.51600646972656, 202.31129455566406, 32.10057067871094, 66.56407165527344]",False,,0.07258556309944843,0.07258556309944843,0,background_or_unlabeled,Japan_002856.jpg,D00,D00
638,0,0.42499494552612305,"[397.96844482421875, 146.97581481933594, 593.36572265625, 268.3445739746094]","[397.96844482421875, 146.97581481933594, 195.39727783203125, 121.36875915527344]",False,,0.2879535497640694,0.6183327141530054,2,class_confusion,Japan_010837.jpg,D00,D20
472,1,0.42416509985923767,"[240.10755920410156, 471.65771484375, 567.2762451171875, 526.4852294921875]","[240.10755920410156, 471.65771484375, 327.16868591308594, 54.8275146484375]",False,,0.4841560487064077,0.4841560487064077,1,localization,Japan_007518.jpg,D10,D10
27,2,0.4239884316921234,"[0.02054572105407715, 325.8124694824219, 178.8919219970703, 586.5100708007812]","[0.02054572105407715, 325.8124694824219, 178.87137627601624, 260.6976013183594]",False,,0.2729519683228843,0.2729519683228843,2,localization,Japan_000419.jpg,D20,D20
7,1,0.4237004518508911,"[406.252685546875, 387.08612060546875, 581.478759765625, 415.9496765136719]","[406.252685546875, 387.08612060546875, 175.22607421875, 28.863555908203125]",False,,0.1885244119164654,0.1885244119164654,1,localization,Japan_000075.jpg,D10,D10
428,2,0.4236888885498047,"[189.45387268066406, 129.3236083984375, 539.3397216796875, 527.9589233398438]","[189.45387268066406, 129.3236083984375, 349.88584899902344, 398.63531494140625]",False,,0.35810298269351515,0.35810298269351515,2,localization,Japan_006946.jpg,D20,D20
449,3,0.4232866168022156,"[183.6812744140625, 292.581787109375, 297.0434265136719, 356.395263671875]","[183.6812744140625, 292.581787109375, 113.36215209960938, 63.8134765625]",False,,0.20923390853987991,0.20923390853987991,3,localization,Japan_007233.jpg,D40,D40
649,2,0.42302778363227844,"[309.37835693359375, 454.5013122558594, 377.6755676269531, 572.7147216796875]","[309.37835693359375, 454.5013122558594, 68.29721069335938, 118.21340942382812]",False,,0.13573798104663082,0.13573798104663082,2,localization,Japan_010980.jpg,D20,D20
438,0,0.4225698411464691,"[41.63077926635742, 488.72467041015625, 121.14273834228516, 599.559326171875]","[41.63077926635742, 488.72467041015625, 79.51195907592773, 110.83465576171875]",False,,0.0,0.0,1,background_or_unlabeled,Japan_007092.jpg,D00,D10
438,0,0.4225597083568573,"[209.2714080810547, 480.47393798828125, 254.75698852539062, 599.7184448242188]","[209.2714080810547, 480.47393798828125, 45.48558044433594, 119.2445068359375]",False,,0.0,0.05172646095707407,1,background_or_unlabeled,Japan_007092.jpg,D00,D10
162,1,0.42206010222435,"[251.42015075683594, 384.0160217285156, 375.08795166015625, 413.78253173828125]","[251.42015075683594, 384.0160217285156, 123.66780090332031, 29.766510009765625]",False,,0.25348768680728256,0.25348768680728256,1,localization,Japan_002864.jpg,D10,D10
735,3,0.4220401346683502,"[88.46208190917969, 452.76983642578125, 124.91018676757812, 470.6253356933594]","[88.46208190917969, 452.76983642578125, 36.44810485839844, 17.855499267578125]",False,,0.0,0.0,3,background_or_unlabeled,Japan_012133.jpg,D40,D40
62,0,0.42188188433647156,"[206.188232421875, 447.2286071777344, 247.9055938720703, 596.5809326171875]","[206.188232421875, 447.2286071777344, 41.71736145019531, 149.35232543945312]",False,,0.5563070939310516,0.5563070939310516,0,duplicate,Japan_001157.jpg,D00,D00
109,2,0.42182815074920654,"[428.3614807128906, 391.60565185546875, 571.18798828125, 557.0311279296875]","[428.3614807128906, 391.60565185546875, 142.82650756835938, 165.42547607421875]",False,,0.0,0.5315966935363952,0,class_confusion,Japan_001996.jpg,D20,D00
643,3,0.4212506115436554,"[386.50811767578125, 573.7696533203125, 437.6900939941406, 599.951416015625]","[386.50811767578125, 573.7696533203125, 51.181976318359375, 26.1817626953125]",False,,0.0,0.06608190093575564,2,background_or_unlabeled,Japan_010887.jpg,D40,D20
712,2,0.4208918511867523,"[505.34735107421875, 124.51524353027344, 599.9237670898438, 221.19248962402344]","[505.34735107421875, 124.51524353027344, 94.576416015625, 96.67724609375]",False,,0.0,0.0,2,background_or_unlabeled,Japan_011820.jpg,D20,D20
303,1,0.42087897658348083,"[527.5383911132812, 438.3631591796875, 599.3934326171875, 460.8583679199219]","[527.5383911132812, 438.3631591796875, 71.85504150390625, 22.495208740234375]",False,,0.0,0.0,2,background_or_unlabeled,Japan_004840.jpg,D10,D20
310,0,0.42070117592811584,"[284.9109191894531, 519.76708984375, 315.73236083984375, 597.9554443359375]","[284.9109191894531, 519.76708984375, 30.821441650390625, 78.1883544921875]",False,,0.0,0.0,0,background_or_unlabeled,Japan_004987.jpg,D00,D00
392,0,0.42056065797805786,"[115.92471313476562, 387.6581726074219, 260.6800537109375, 550.6533813476562]","[115.92471313476562, 387.6581726074219, 144.75534057617188, 162.99520874023438]",False,,0.2551449972432112,0.2551449972432112,0,localization,Japan_006230.jpg,D00,D00
445,1,0.42050355672836304,"[503.908935546875, 436.5357666015625, 598.4696044921875, 460.53826904296875]","[503.908935546875, 436.5357666015625, 94.5606689453125, 24.00250244140625]",False,,0.0,0.0,1,background_or_unlabeled,Japan_007215.jpg,D10,D10
256,2,0.4198332726955414,"[433.5065612792969, 410.58868408203125, 476.2586975097656, 454.4403076171875]","[433.5065612792969, 410.58868408203125, 42.75213623046875, 43.85162353515625]",False,,0.0,0.3223059029934967,0,localization,Japan_004176.jpg,D20,D00
360,1,0.4197888970375061,"[120.30654907226562, 521.1106567382812, 309.5881042480469, 552.6940307617188]","[120.30654907226562, 521.1106567382812, 189.28155517578125, 31.5833740234375]",False,,0.20494356716196918,0.20494356716196918,1,localization,Japan_005777.jpg,D10,D10
659,0,0.4190874695777893,"[0.14874637126922607, 451.4414978027344, 46.16639709472656, 531.9663696289062]","[0.14874637126922607, 451.4414978027344, 46.017650723457336, 80.52487182617188]",False,,0.0,0.0,2,background_or_unlabeled,Japan_011091.jpg,D00,D20
758,1,0.41877883672714233,"[473.19287109375, 90.5544662475586, 585.9274291992188, 114.75516510009766]","[473.19287109375, 90.5544662475586, 112.73455810546875, 24.200698852539062]",False,,0.0,0.0,2,background_or_unlabeled,Japan_012463.jpg,D10,D20
657,0,0.41846591234207153,"[254.64007568359375, 521.2252197265625, 288.5982971191406, 598.2672119140625]","[254.64007568359375, 521.2252197265625, 33.958221435546875, 77.0419921875]",False,,0.45153774863064944,0.45153774863064944,0,localization,Japan_011076.jpg,D00,D00
783,1,0.4181920886039734,"[7.281374931335449, 410.3172302246094, 207.8826141357422, 439.66424560546875]","[7.281374931335449, 410.3172302246094, 200.60123920440674, 29.347015380859375]",False,,0.0,0.17720554691581342,2,localization,Japan_013046.jpg,D10,D20
168,0,0.41778725385665894,"[222.42050170898438, 261.66680908203125, 282.935791015625, 368.7802734375]","[222.42050170898438, 261.66680908203125, 60.515289306640625, 107.11346435546875]",False,,0.06619083503464479,0.06619083503464479,0,background_or_unlabeled,Japan_002919.jpg,D00,D00
271,1,0.41720008850097656,"[244.45867919921875, 117.88526916503906, 412.7008361816406, 147.02056884765625]","[244.45867919921875, 117.88526916503906, 168.24215698242188, 29.135299682617188]",False,,0.0,0.0,0,background_or_unlabeled,Japan_004339.jpg,D10,D00
672,1,0.4169982075691223,"[62.96821975708008, 172.8551788330078, 262.7290344238281, 220.89132690429688]","[62.96821975708008, 172.8551788330078, 199.76081466674805, 48.03614807128906]",False,,0.0,0.37014309400456225,0,localization,Japan_011240.jpg,D10,D00
234,2,0.4165303409099579,"[389.773193359375, 371.0243225097656, 599.9281616210938, 598.6253051757812]","[389.773193359375, 371.0243225097656, 210.15496826171875, 227.60098266601562]",False,,0.8577821374151369,0.8577821374151369,2,duplicate,Japan_003860.jpg,D20,D20
180,1,0.4163643717765808,"[447.9361572265625, 390.6488952636719, 545.1827392578125, 416.4059753417969]","[447.9361572265625, 390.6488952636719, 97.24658203125, 25.757080078125]",False,,0.0,0.39131737813166245,2,localization,Japan_003006.jpg,D10,D20
771,1,0.4161072075366974,"[158.8120574951172, 525.6315307617188, 337.3836364746094, 570.6500244140625]","[158.8120574951172, 525.6315307617188, 178.5715789794922, 45.01849365234375]",False,,0.0,0.1227473472111744,2,localization,Japan_012759.jpg,D10,D20
627,1,0.41580095887184143,"[0.15780329704284668, 327.8144226074219, 77.10712432861328, 354.7410888671875]","[0.15780329704284668, 327.8144226074219, 76.94932103157043, 26.926666259765625]",False,,0.0,0.02101433049246089,2,background_or_unlabeled,Japan_010669.jpg,D10,D20
787,0,0.4150550961494446,"[161.40496826171875, 513.5573120117188, 203.3607940673828, 585.0570068359375]","[161.40496826171875, 513.5573120117188, 41.95582580566406, 71.49969482421875]",False,,0.3866380987009898,0.3866380987009898,0,localization,Japan_013085.jpg,D00,D00
28,3,0.4148612916469574,"[133.30026245117188, 513.7926635742188, 179.14364624023438, 534.4197998046875]","[133.30026245117188, 513.7926635742188, 45.8433837890625, 20.62713623046875]",False,,0.0,0.0,3,background_or_unlabeled,Japan_000446.jpg,D40,D40
648,0,0.41469359397888184,"[177.99842834472656, 425.9105529785156, 237.0377197265625, 497.6084899902344]","[177.99842834472656, 425.9105529785156, 59.03929138183594, 71.69793701171875]",False,,0.2768473116227196,0.2768473116227196,0,localization,Japan_010967.jpg,D00,D00
659,0,0.41438451409339905,"[290.74334716796875, 313.4219055175781, 306.1889953613281, 337.9018249511719]","[290.74334716796875, 313.4219055175781, 15.445648193359375, 24.47991943359375]",False,,0.0,0.0,2,background_or_unlabeled,Japan_011091.jpg,D00,D20
629,0,0.41427895426750183,"[140.8465576171875, 201.7198028564453, 306.8155517578125, 523.2597045898438]","[140.8465576171875, 201.7198028564453, 165.968994140625, 321.53990173339844]",False,,0.18079043850805362,0.18079043850805362,0,localization,Japan_010717.jpg,D00,D00
662,0,0.41404008865356445,"[366.6488952636719, 342.4443359375, 390.5707702636719, 392.1235656738281]","[366.6488952636719, 342.4443359375, 23.921875, 49.679229736328125]",False,,0.0,0.0,2,background_or_unlabeled,Japan_011121.jpg,D00,D20
58,2,0.41358456015586853,"[444.138916015625, 531.8960571289062, 512.1455688476562, 599.4373168945312]","[444.138916015625, 531.8960571289062, 68.00665283203125, 67.541259765625]",False,,0.0,0.26214405700650556,0,localization,Japan_001040.jpg,D20,D00
168,1,0.41329291462898254,"[84.76509094238281, 454.4437255859375, 335.3608093261719, 579.5095825195312]","[84.76509094238281, 454.4437255859375, 250.59571838378906, 125.06585693359375]",False,,0.0,0.2930206279598543,0,localization,Japan_002919.jpg,D10,D00
773,2,0.41265082359313965,"[398.850341796875, 213.83013916015625, 589.7034912109375, 421.9599609375]","[398.850341796875, 213.83013916015625, 190.8531494140625, 208.12982177734375]",False,,0.0,0.0,2,background_or_unlabeled,Japan_012793.jpg,D20,D20
609,2,0.41262704133987427,"[307.66912841796875, 431.3683776855469, 455.22467041015625, 590.1435546875]","[307.66912841796875, 431.3683776855469, 147.5555419921875, 158.77517700195312]",False,,0.7261101588221098,0.7261101588221098,2,duplicate,Japan_010368.jpg,D20,D20
114,0,0.4122307598590851,"[455.280517578125, 427.55255126953125, 535.4920043945312, 482.7295227050781]","[455.280517578125, 427.55255126953125, 80.21148681640625, 55.176971435546875]",False,,0.0,0.0,0,background_or_unlabeled,Japan_002100.jpg,D00,D00
736,0,0.4120774567127228,"[3.806948661804199, 428.3529968261719, 199.6753387451172, 548.0557861328125]","[3.806948661804199, 428.3529968261719, 195.868390083313, 119.70278930664062]",False,,0.6113967175424199,0.6113967175424199,0,duplicate,Japan_012140.jpg,D00,D00
511,0,0.41129887104034424,"[448.6678466796875, 461.80908203125, 498.29736328125, 488.8078308105469]","[448.6678466796875, 461.80908203125, 49.6295166015625, 26.998748779296875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_008321.jpg,D00,D20
134,1,0.41121530532836914,"[0.8020341396331787, 419.9450988769531, 177.76759338378906, 463.34637451171875]","[0.8020341396331787, 419.9450988769531, 176.96555924415588, 43.401275634765625]",False,,0.0,0.04240828905217157,2,background_or_unlabeled,Japan_002419.jpg,D10,D20
24,3,0.41119185090065,"[358.97906494140625, 504.7791748046875, 391.15240478515625, 528.3642578125]","[358.97906494140625, 504.7791748046875, 32.17333984375, 23.5850830078125]",False,,0.0,0.01970834997801166,2,background_or_unlabeled,Japan_000404.jpg,D40,D20
649,2,0.41075584292411804,"[175.65533447265625, 280.1792297363281, 350.9259338378906, 335.8468933105469]","[175.65533447265625, 280.1792297363281, 175.27059936523438, 55.66766357421875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_010980.jpg,D20,D20
424,3,0.41073668003082275,"[34.634605407714844, 459.45318603515625, 77.48103332519531, 491.44970703125]","[34.634605407714844, 459.45318603515625, 42.84642791748047, 31.99652099609375]",False,,0.0,0.013232468152477523,2,background_or_unlabeled,Japan_006868.jpg,D40,D20
783,0,0.41055211424827576,"[395.7495422363281, 369.61590576171875, 410.2052001953125, 398.6405029296875]","[395.7495422363281, 369.61590576171875, 14.455657958984375, 29.02459716796875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_013046.jpg,D00,D20
253,0,0.4105156362056732,"[419.8095703125, 538.857421875, 463.4378662109375, 599.6387329101562]","[419.8095703125, 538.857421875, 43.6282958984375, 60.78131103515625]",False,,0.23864690264723554,0.23864690264723554,0,localization,Japan_004140.jpg,D00,D00
